TranDate,Sum of Amount
12/08/2022,46.15
12/08/2022,"1,132.13"
12/08/2022,65.1
12/08/2022,65.98
12/08/2022,23.6
12/08/2022,568.23
12/08/2022,37.71
12/08/2022,38.02
12/08/2022,27.31
12/08/2022,15.13
12/08/2022,470.1
12/08/2022,34.75
12/08/2022,13.34
12/08/2022,4.89
12/08/2022,1.88
12/08/2022,568.23
12/08/2022,367.31
12/08/2022,18.5
12/08/2022,9.38
12/08/2022,90.72
12/08/2022,104.18
12/08/2022,4.86
12/08/2022,243.22
12/08/2022,"1,007.30"
12/08/2022,255.8
12/08/2022,346.21
12/08/2022,1.97
12/08/2022,297.82
12/08/2022,1.97
12/08/2022,40.38
12/08/2022,7.67
12/08/2022,568.23
12/08/2022,29
12/08/2022,33.58
12/08/2022,186.67
12/08/2022,72.93
12/08/2022,18.86
12/08/2022,137.91
12/08/2022,174.21
12/08/2022,425.31
12/08/2022,"1,301.95"
12/08/2022,13.34
13/08/2022,57.5
13/08/2022,33.03
13/08/2022,2.2
13/08/2022,10.71
13/08/2022,191.28
13/08/2022,451.51
13/08/2022,82.32
13/08/2022,72.93
13/08/2022,35.18
13/08/2022,47.54
13/08/2022,225.08
13/08/2022,337.53
13/08/2022,505
13/08/2022,221.89
13/08/2022,63.65
13/08/2022,14.16
13/08/2022,133.77
13/08/2022,150.24
13/08/2022,399.6
13/08/2022,60.44
13/08/2022,854.73
13/08/2022,176.43
13/08/2022,59.32
13/08/2022,12.55
13/08/2022,43.04
13/08/2022,45.28
13/08/2022,35.81
13/08/2022,9.02
13/08/2022,57.5
13/08/2022,"1,203.31"
13/08/2022,100.08
13/08/2022,654.06
13/08/2022,162.01
13/08/2022,331.13
13/08/2022,242.83
13/08/2022,33.37
13/08/2022,4.49
13/08/2022,88.93
13/08/2022,62.4
13/08/2022,80.63
13/08/2022,47.97
13/08/2022,197.55
13/08/2022,5.44
13/08/2022,21.07
13/08/2022,21.73
13/08/2022,221.89
13/08/2022,944.07
13/08/2022,11.98
13/08/2022,45.28
13/08/2022,123.35
13/08/2022,90.53
13/08/2022,588.78
13/08/2022,35.81
13/08/2022,69.98
13/08/2022,4.73
13/08/2022,104.33
13/08/2022,4.86
13/08/2022,"2,222.02"
13/08/2022,411.87
13/08/2022,35.81
13/08/2022,71.86
13/08/2022,28.82
13/08/2022,7.79
13/08/2022,70.13
13/08/2022,8.53
13/08/2022,1.38
13/08/2022,13.04
13/08/2022,28.52
13/08/2022,45.76
13/08/2022,214.8
13/08/2022,389.94
13/08/2022,91.62
13/08/2022,622.67
13/08/2022,31.27
13/08/2022,9.32
13/08/2022,594.37
13/08/2022,11.26
13/08/2022,21.07
13/08/2022,90.61
13/08/2022,88.17
13/08/2022,90.59
13/08/2022,16.4
13/08/2022,57.5
13/08/2022,76.4
13/08/2022,3.96
13/08/2022,219.78
13/08/2022,68.59
13/08/2022,33.11
13/08/2022,130.65
13/08/2022,154.39
13/08/2022,156.91
13/08/2022,74.87
13/08/2022,"2,367.39"
13/08/2022,154.39
13/08/2022,6.57
13/08/2022,51.87
13/08/2022,4.86
13/08/2022,522.5
13/08/2022,0.34
13/08/2022,70.13
13/08/2022,212.81
13/08/2022,94.67
13/08/2022,99.31
13/08/2022,55.84
13/08/2022,13.34
13/08/2022,24.26
13/08/2022,255.32
13/08/2022,39.1
13/08/2022,"1,878.07"
13/08/2022,"2,143.66"
13/08/2022,451.51
13/08/2022,13.34
13/08/2022,"3,949.99"
13/08/2022,64.45
13/08/2022,18.19
13/08/2022,35.81
13/08/2022,69.22
13/08/2022,577.5
13/08/2022,94.89
13/08/2022,0.62
13/08/2022,"3,217.13"
13/08/2022,45.76
13/08/2022,104.33
13/08/2022,157.2
13/08/2022,69.98
13/08/2022,4.43
13/08/2022,306.92
13/08/2022,49.09
13/08/2022,"1,224.83"
13/08/2022,6.63
13/08/2022,187.59
13/08/2022,104.95
13/08/2022,166.24
13/08/2022,943.04
13/08/2022,455.23
13/08/2022,337.53
13/08/2022,81.95
13/08/2022,6.63
13/08/2022,"1,224.83"
13/08/2022,117.56
13/08/2022,176.43
13/08/2022,1.02
13/08/2022,243.22
13/08/2022,157.2
13/08/2022,23.6
13/08/2022,45.28
13/08/2022,94.89
13/08/2022,5.12
13/08/2022,51.13
13/08/2022,34.75
13/08/2022,"1,148.10"
13/08/2022,35.18
13/08/2022,31.92
13/08/2022,47.3
13/08/2022,185.95
13/08/2022,105.21
13/08/2022,10.71
13/08/2022,459.18
13/08/2022,"1,292.11"
13/08/2022,216.15
13/08/2022,40.38
13/08/2022,63.07
13/08/2022,3.96
13/08/2022,80
13/08/2022,11.63
13/08/2022,"2,488.08"
13/08/2022,33.78
13/08/2022,141.47
13/08/2022,23.72
13/08/2022,149.15
13/08/2022,61.72
13/08/2022,22.43
13/08/2022,1.7
13/08/2022,80
13/08/2022,238.79
13/08/2022,129.39
13/08/2022,93.5
13/08/2022,12.45
13/08/2022,68.04
13/08/2022,172.53
13/08/2022,166.24
13/08/2022,49.84
13/08/2022,23.72
13/08/2022,"1,188.12"
13/08/2022,40.83
13/08/2022,451.95
13/08/2022,64.45
13/08/2022,849.1
13/08/2022,430.99
13/08/2022,166.24
13/08/2022,4.73
13/08/2022,279.71
13/08/2022,74.87
13/08/2022,63.96
13/08/2022,650.33
13/08/2022,49.9
13/08/2022,2.49
13/08/2022,3.58
13/08/2022,45.51
13/08/2022,46.15
14/08/2022,18.06
14/08/2022,213.64
14/08/2022,55.04
14/08/2022,411.87
14/08/2022,0.33
14/08/2022,0.29
14/08/2022,392.23
14/08/2022,64.66
14/08/2022,459.54
14/08/2022,225.45
14/08/2022,"4,423.05"
14/08/2022,64.66
14/08/2022,451.51
14/08/2022,45.51
14/08/2022,"1,203.31"
14/08/2022,64.66
14/08/2022,63.96
14/08/2022,226.7
14/08/2022,51.87
14/08/2022,775.72
14/08/2022,107.53
14/08/2022,654.06
14/08/2022,302.26
14/08/2022,111.54
14/08/2022,294.75
14/08/2022,132.81
14/08/2022,476.91
14/08/2022,448.74
14/08/2022,149.15
14/08/2022,49.09
14/08/2022,"1,506.08"
14/08/2022,34.18
14/08/2022,88.93
14/08/2022,12.73
14/08/2022,743.07
14/08/2022,226.7
14/08/2022,5.44
14/08/2022,3.58
14/08/2022,542.4
14/08/2022,212.81
14/08/2022,45.76
14/08/2022,68.59
14/08/2022,11.26
14/08/2022,140.85
14/08/2022,"2,367.39"
14/08/2022,8.53
14/08/2022,65.1
14/08/2022,12.3
14/08/2022,385.33
14/08/2022,115.53
14/08/2022,438.31
14/08/2022,3.87
14/08/2022,30.1
14/08/2022,"1,633.10"
14/08/2022,560.33
14/08/2022,1.97
15/08/2022,71.86
15/08/2022,183.79
15/08/2022,11.52
15/08/2022,55.84
15/08/2022,15.5
15/08/2022,1.38
15/08/2022,106
15/08/2022,75.04
15/08/2022,7.55
15/08/2022,219.98
15/08/2022,302.26
15/08/2022,"4,423.05"
15/08/2022,214.8
15/08/2022,396.57
15/08/2022,191.28
15/08/2022,1.88
15/08/2022,4.05
15/08/2022,347.6
15/08/2022,347.6
15/08/2022,81.95
15/08/2022,104.21
15/08/2022,2.68
15/08/2022,7.55
15/08/2022,129.39
15/08/2022,83.2
15/08/2022,97.98
15/08/2022,51.13
15/08/2022,88.93
15/08/2022,42.53
15/08/2022,33.37
15/08/2022,26.28
15/08/2022,69.98
15/08/2022,104.21
15/08/2022,1.31
15/08/2022,346.43
15/08/2022,0.34
15/08/2022,15.5
15/08/2022,0.34
15/08/2022,90.53
15/08/2022,386.92
15/08/2022,291.33
15/08/2022,735.98
15/08/2022,60.68
15/08/2022,"2,711.54"
15/08/2022,279.71
15/08/2022,60.44
15/08/2022,413.99
15/08/2022,17.11
15/08/2022,6.99
15/08/2022,191.02
15/08/2022,209.72
15/08/2022,16.17
15/08/2022,867.1
15/08/2022,262.42
15/08/2022,45.76
15/08/2022,172.53
16/08/2022,74.6
16/08/2022,33.03
16/08/2022,3.55
16/08/2022,425.31
16/08/2022,91.62
16/08/2022,455.23
16/08/2022,212.81
16/08/2022,213.64
16/08/2022,226.7
16/08/2022,3.61
16/08/2022,161.7
16/08/2022,133.11
16/08/2022,19.06
16/08/2022,141.47
16/08/2022,26.24
16/08/2022,28.82
16/08/2022,355.38
16/08/2022,187.59
16/08/2022,"1,007.30"
16/08/2022,3.12
16/08/2022,3.45
16/08/2022,12.45
16/08/2022,28.82
16/08/2022,13.39
16/08/2022,538.71
16/08/2022,17.83
16/08/2022,278.26
16/08/2022,43.04
16/08/2022,82.32
16/08/2022,299.7
16/08/2022,221.89
16/08/2022,4.43
16/08/2022,898.21
16/08/2022,19.96
16/08/2022,158.69
16/08/2022,362.59
16/08/2022,65.1
16/08/2022,71.86
16/08/2022,115.53
16/08/2022,22.07
16/08/2022,834.88
16/08/2022,255.8
16/08/2022,40.83
16/08/2022,60.44
16/08/2022,179.06
16/08/2022,12.55
16/08/2022,79.59
16/08/2022,48.83
16/08/2022,362.59
16/08/2022,82.32
16/08/2022,444.96
16/08/2022,154.39
16/08/2022,0.33
16/08/2022,225.45
16/08/2022,"1,530.80"
16/08/2022,"1,265.01"
17/08/2022,88.17
17/08/2022,11.98
17/08/2022,29.96
17/08/2022,34.18
17/08/2022,484.61
17/08/2022,1.97
17/08/2022,32.4
17/08/2022,159.75
17/08/2022,459.54
17/08/2022,162.66
17/08/2022,216.15
17/08/2022,70.13
17/08/2022,195.69
17/08/2022,"2,968.08"
17/08/2022,594.37
17/08/2022,57.69
17/08/2022,23.72
17/08/2022,529.28
17/08/2022,385.33
17/08/2022,19.06
17/08/2022,172.53
17/08/2022,219.78
17/08/2022,484.61
17/08/2022,47.57
17/08/2022,49.84
17/08/2022,18.4
17/08/2022,"2,222.02"
17/08/2022,604.43
17/08/2022,52.54
17/08/2022,355.38
17/08/2022,8.61
17/08/2022,1.88
17/08/2022,51.43
17/08/2022,183.79
17/08/2022,605
17/08/2022,4.12
17/08/2022,90.53
17/08/2022,9.32
17/08/2022,6.57
17/08/2022,133.77
17/08/2022,997.17
17/08/2022,27.66
17/08/2022,12.3
17/08/2022,0.34
17/08/2022,191.63
17/08/2022,95.68
17/08/2022,20.91
17/08/2022,225.08
17/08/2022,348.22
17/08/2022,38.02
17/08/2022,39.52
17/08/2022,641.05
17/08/2022,735.98
17/08/2022,"1,659.87"
17/08/2022,47.54
17/08/2022,7.43
18/08/2022,290.19
18/08/2022,136.46
18/08/2022,"2,711.54"
18/08/2022,537.76
18/08/2022,425.31
18/08/2022,107.53
18/08/2022,122.73
18/08/2022,43.22
18/08/2022,123.35
18/08/2022,46.43
18/08/2022,997.17
18/08/2022,122.73
18/08/2022,190.79
18/08/2022,659.32
18/08/2022,0.34
18/08/2022,"1,996.80"
18/08/2022,"1,530.80"
18/08/2022,3.12
18/08/2022,49.09
18/08/2022,10.62
18/08/2022,62.06
18/08/2022,76.4
18/08/2022,3.61
18/08/2022,605
18/08/2022,3.55
18/08/2022,52.54
18/08/2022,75.04
18/08/2022,327.87
18/08/2022,299.7
18/08/2022,613.88
18/08/2022,857.38
18/08/2022,122.73
18/08/2022,34.18
18/08/2022,"3,217.13"
18/08/2022,71.86
18/08/2022,388.44
18/08/2022,34.75
18/08/2022,167.36
18/08/2022,33.03
18/08/2022,47.54
18/08/2022,186.67
18/08/2022,198.4
18/08/2022,200.75
18/08/2022,3.61
18/08/2022,646.14
18/08/2022,95.42
18/08/2022,31.92
18/08/2022,47.3
18/08/2022,727.13
18/08/2022,615.7
18/08/2022,40.83
18/08/2022,"1,506.08"
18/08/2022,99.31
18/08/2022,59.32
18/08/2022,385.33
18/08/2022,90.58
19/08/2022,334.8
19/08/2022,20.71
19/08/2022,47.97
19/08/2022,162.01
19/08/2022,216.15
19/08/2022,84.89
19/08/2022,563.58
19/08/2022,31.62
19/08/2022,537.74
19/08/2022,61.72
19/08/2022,213.64
19/08/2022,898.21
19/08/2022,90.72
19/08/2022,79.59
19/08/2022,388.44
19/08/2022,27.89
19/08/2022,829.03
19/08/2022,55.04
19/08/2022,45.51
19/08/2022,28.52
19/08/2022,245.85
19/08/2022,605
19/08/2022,386.92
19/08/2022,52.58
19/08/2022,313.44
19/08/2022,69.98
19/08/2022,122.73
19/08/2022,66.8
19/08/2022,64.45
19/08/2022,182.42
19/08/2022,51.13
19/08/2022,9.02
19/08/2022,136.44
19/08/2022,"1,173.81"
19/08/2022,37.71
19/08/2022,206.32
19/08/2022,35.18
19/08/2022,889.29
19/08/2022,0.89
19/08/2022,184.51
19/08/2022,45.76
19/08/2022,219.78
19/08/2022,5.12
19/08/2022,16.17
19/08/2022,406
19/08/2022,615.7
19/08/2022,"2,488.08"
19/08/2022,99.31
19/08/2022,"1,007.30"
19/08/2022,51.43
19/08/2022,31.62
19/08/2022,7.36
19/08/2022,242.83
19/08/2022,841.94
19/08/2022,121.27
19/08/2022,18.86
20/08/2022,16.91
20/08/2022,49.9
20/08/2022,43.12
20/08/2022,256.62
20/08/2022,61.74
20/08/2022,156.91
20/08/2022,231.79
20/08/2022,9.32
20/08/2022,27.27
20/08/2022,522.5
20/08/2022,82.32
20/08/2022,622.67
20/08/2022,191.28
20/08/2022,4.2
20/08/2022,109.63
20/08/2022,2.2
20/08/2022,66.12
20/08/2022,20.91
20/08/2022,69.22
20/08/2022,14.16
20/08/2022,917.62
20/08/2022,63.96
20/08/2022,20.77
20/08/2022,"1,659.87"
20/08/2022,6.73
20/08/2022,459.18
20/08/2022,57.5
20/08/2022,9.32
20/08/2022,162.66
20/08/2022,255.32
20/08/2022,"1,173.81"
20/08/2022,841.94
20/08/2022,441.51
20/08/2022,2.6
20/08/2022,28.52
20/08/2022,187.59
20/08/2022,231.79
20/08/2022,130.65
20/08/2022,522.5
20/08/2022,33.37
20/08/2022,51.43
20/08/2022,111.6
20/08/2022,167.36
20/08/2022,8.16
20/08/2022,105.21
20/08/2022,68.04
20/08/2022,254.76
20/08/2022,262.42
20/08/2022,943.04
20/08/2022,476.91
20/08/2022,203.14
20/08/2022,63.96
20/08/2022,19.67
20/08/2022,355.38
20/08/2022,441.51
20/08/2022,1.02
20/08/2022,"1,530.80"
20/08/2022,689.5
20/08/2022,97.98
20/08/2022,11.63
20/08/2022,21.73
20/08/2022,459.54
20/08/2022,42.53
20/08/2022,393
20/08/2022,135.19
20/08/2022,70.13
20/08/2022,231.79
20/08/2022,88.93
20/08/2022,33.11
20/08/2022,2.49
20/08/2022,30.1
20/08/2022,221.89
20/08/2022,7.79
20/08/2022,47.3
20/08/2022,579.97
20/08/2022,158.69
20/08/2022,650.33
20/08/2022,594.37
20/08/2022,64.45
20/08/2022,31.62
20/08/2022,"1,132.13"
20/08/2022,84.89
20/08/2022,206.32
20/08/2022,4.73
20/08/2022,"1,265.01"
20/08/2022,209.72
20/08/2022,55.67
20/08/2022,2.5
20/08/2022,547.34
20/08/2022,138.91
20/08/2022,59.2
20/08/2022,12.55
20/08/2022,30.38
20/08/2022,62.4
20/08/2022,341.07
20/08/2022,2.25
20/08/2022,102.33
20/08/2022,8.14
20/08/2022,302.26
20/08/2022,32.4
20/08/2022,19.96
20/08/2022,459.18
20/08/2022,6.99
20/08/2022,331.13
20/08/2022,4.05
20/08/2022,19.72
20/08/2022,7.67
20/08/2022,256.62
20/08/2022,889.29
20/08/2022,81.95
20/08/2022,34.69
20/08/2022,841.94
20/08/2022,182.42
20/08/2022,191.63
20/08/2022,743.07
20/08/2022,47.63
20/08/2022,451.51
20/08/2022,105.21
20/08/2022,444.96
20/08/2022,622.67
20/08/2022,0.71
20/08/2022,40.13
20/08/2022,10.17
20/08/2022,604.43
20/08/2022,441.51
20/08/2022,438.31
20/08/2022,982.94
20/08/2022,57.69
20/08/2022,10.71
20/08/2022,302.26
20/08/2022,"3,949.99"
20/08/2022,206.32
20/08/2022,22.07
20/08/2022,47.97
20/08/2022,7.43
20/08/2022,48.83
20/08/2022,898.21
20/08/2022,1.88
20/08/2022,46.43
20/08/2022,17.79
20/08/2022,12.55
20/08/2022,11.27
20/08/2022,28.52
20/08/2022,34.18
20/08/2022,367.31
20/08/2022,136.46
20/08/2022,95.75
20/08/2022,476.91
20/08/2022,622.67
20/08/2022,60.68
20/08/2022,136.44
20/08/2022,94.11
20/08/2022,470.1
20/08/2022,"3,217.13"
20/08/2022,1.19
20/08/2022,49.9
20/08/2022,4.05
20/08/2022,64.81
20/08/2022,"1,659.87"
20/08/2022,17.83
20/08/2022,19.67
20/08/2022,30.1
20/08/2022,101.8
20/08/2022,27.89
20/08/2022,854.73
20/08/2022,47.57
20/08/2022,278.26
20/08/2022,221.89
20/08/2022,8.53
20/08/2022,425.31
20/08/2022,212.81
20/08/2022,191.28
20/08/2022,34.69
20/08/2022,1.38
20/08/2022,27.27
20/08/2022,90.72
20/08/2022,166.24
20/08/2022,279.71
20/08/2022,406.4
20/08/2022,563.58
20/08/2022,803.67
20/08/2022,2.11
20/08/2022,26.28
20/08/2022,157.2
20/08/2022,3.58
20/08/2022,184.51
20/08/2022,294.75
20/08/2022,94.67
20/08/2022,88.93
20/08/2022,187.59
20/08/2022,64.66
20/08/2022,2.6
20/08/2022,23.72
20/08/2022,622.67
20/08/2022,22.43
20/08/2022,10.17
20/08/2022,"2,968.08"
20/08/2022,30.1
20/08/2022,55.04
20/08/2022,29
21/08/2022,104.33
21/08/2022,47.63
21/08/2022,16.28
21/08/2022,24.26
21/08/2022,16.02
21/08/2022,45.76
21/08/2022,5.12
21/08/2022,40.83
21/08/2022,107.53
21/08/2022,160.78
21/08/2022,38.02
21/08/2022,63.96
21/08/2022,4.89
21/08/2022,579.97
21/08/2022,470.1
21/08/2022,11.52
21/08/2022,76.4
21/08/2022,223.15
21/08/2022,72.53
21/08/2022,133.77
21/08/2022,11.26
21/08/2022,127.23
21/08/2022,290.19
21/08/2022,102.33
21/08/2022,4.73
21/08/2022,216.15
21/08/2022,43.72
21/08/2022,20.77
21/08/2022,403.44
21/08/2022,10.62
21/08/2022,59.32
21/08/2022,654.06
21/08/2022,857.38
21/08/2022,"1,100.01"
21/08/2022,115.09
21/08/2022,11.63
21/08/2022,49.09
21/08/2022,104.33
21/08/2022,537.76
21/08/2022,40.13
21/08/2022,441.51
21/08/2022,64.66
21/08/2022,9.38
21/08/2022,159.75
21/08/2022,58.87
21/08/2022,4.49
21/08/2022,"1,188.12"
21/08/2022,451.51
21/08/2022,16.28
21/08/2022,49.43
21/08/2022,51.82
21/08/2022,507.74
21/08/2022,64.66
21/08/2022,18.5
21/08/2022,4.93
21/08/2022,1.97
22/08/2022,405.98
22/08/2022,191.28
22/08/2022,95.75
22/08/2022,32.4
22/08/2022,31.86
22/08/2022,123.35
22/08/2022,3.25
22/08/2022,9.02
22/08/2022,75.04
22/08/2022,315.3
22/08/2022,2.88
22/08/2022,29
22/08/2022,122.73
22/08/2022,0.29
22/08/2022,306.92
22/08/2022,1.31
22/08/2022,4.43
22/08/2022,69.98
22/08/2022,161.7
22/08/2022,161.7
22/08/2022,12.55
22/08/2022,117.56
22/08/2022,174.21
22/08/2022,7.67
22/08/2022,49.84
22/08/2022,"1,878.07"
22/08/2022,982.94
22/08/2022,451.51
22/08/2022,94.11
22/08/2022,135.19
22/08/2022,19.06
22/08/2022,944.07
22/08/2022,"1,148.10"
22/08/2022,157.2
22/08/2022,34.69
22/08/2022,774.86
22/08/2022,26.28
22/08/2022,125.47
22/08/2022,12.55
22/08/2022,209.79
22/08/2022,1.88
22/08/2022,"3,949.99"
22/08/2022,51.87
22/08/2022,6.7
22/08/2022,117.15
22/08/2022,37.02
22/08/2022,"1,100.01"
22/08/2022,854.73
22/08/2022,854.73
22/08/2022,29.87
22/08/2022,568.23
22/08/2022,5.12
22/08/2022,2.6
22/08/2022,605
22/08/2022,186.67
22/08/2022,90.86
23/08/2022,49.84
23/08/2022,138.91
23/08/2022,"4,423.05"
23/08/2022,396.57
23/08/2022,4.49
23/08/2022,21.07
23/08/2022,4.28
23/08/2022,8.53
23/08/2022,898.21
23/08/2022,641.05
23/08/2022,179.06
23/08/2022,393
23/08/2022,3.45
23/08/2022,399.6
23/08/2022,79.59
23/08/2022,17.79
23/08/2022,943.04
23/08/2022,0.33
23/08/2022,189.81
23/08/2022,18.86
23/08/2022,83
23/08/2022,255.8
23/08/2022,127.69
23/08/2022,605
23/08/2022,425.31
23/08/2022,101.8
23/08/2022,33.03
23/08/2022,45.28
23/08/2022,23.6
23/08/2022,16.05
23/08/2022,22.07
23/08/2022,31.86
23/08/2022,355.38
23/08/2022,12.3
23/08/2022,106
23/08/2022,604.43
23/08/2022,399.6
23/08/2022,51.43
23/08/2022,83.2
23/08/2022,72.93
23/08/2022,33.58
23/08/2022,30.92
23/08/2022,73.55
23/08/2022,76.4
23/08/2022,111.6
23/08/2022,23.6
23/08/2022,25.36
23/08/2022,100.08
23/08/2022,27.31
23/08/2022,6.63
23/08/2022,10.84
23/08/2022,11.52
23/08/2022,8.14
23/08/2022,463.96
23/08/2022,150.24
23/08/2022,72.53
24/08/2022,"1,033.14"
24/08/2022,348.22
24/08/2022,55.04
24/08/2022,898.21
24/08/2022,386.92
24/08/2022,35.18
24/08/2022,"1,760.42"
24/08/2022,568.23
24/08/2022,69.22
24/08/2022,405.98
24/08/2022,33.37
24/08/2022,27.27
24/08/2022,49.9
24/08/2022,1.7
24/08/2022,19.96
24/08/2022,7.79
24/08/2022,48.83
24/08/2022,3.87
24/08/2022,29.3
24/08/2022,622.67
24/08/2022,13.04
24/08/2022,650.33
24/08/2022,182.42
24/08/2022,123.35
24/08/2022,122.73
24/08/2022,94.11
24/08/2022,3.55
24/08/2022,162.66
24/08/2022,388.44
24/08/2022,30.38
24/08/2022,385.33
24/08/2022,6.81
24/08/2022,81.95
24/08/2022,21.73
24/08/2022,83.2
24/08/2022,75.04
24/08/2022,803.67
24/08/2022,31.86
24/08/2022,143.46
24/08/2022,75.04
24/08/2022,626.16
24/08/2022,75.06
24/08/2022,841.94
24/08/2022,29.96
24/08/2022,74.6
24/08/2022,25.16
24/08/2022,29.96
24/08/2022,32.4
24/08/2022,4.89
24/08/2022,83.2
24/08/2022,8.14
24/08/2022,11.63
24/08/2022,137.91
24/08/2022,392.23
24/08/2022,219.78
24/08/2022,331.13
25/08/2022,4.49
25/08/2022,190.79
25/08/2022,122
25/08/2022,7.79
25/08/2022,61.72
25/08/2022,47.3
25/08/2022,484.61
25/08/2022,166.24
25/08/2022,841.94
25/08/2022,137.91
25/08/2022,197.55
25/08/2022,820.93
25/08/2022,2.25
25/08/2022,84.89
25/08/2022,187.59
25/08/2022,507.74
25/08/2022,64.81
25/08/2022,88.93
25/08/2022,22.07
25/08/2022,71.86
25/08/2022,200.75
25/08/2022,5.12
25/08/2022,773.29
25/08/2022,58.87
25/08/2022,563.58
25/08/2022,7.79
25/08/2022,234.87
25/08/2022,160.78
25/08/2022,7.55
25/08/2022,179.06
25/08/2022,505.68
25/08/2022,135.19
25/08/2022,33.58
25/08/2022,646.14
25/08/2022,95.68
25/08/2022,538.71
25/08/2022,104.18
25/08/2022,4.12
25/08/2022,17.11
25/08/2022,413.99
25/08/2022,134.48
25/08/2022,70.45
25/08/2022,43.72
25/08/2022,1.38
25/08/2022,470.1
25/08/2022,1.97
25/08/2022,95.42
25/08/2022,49.9
25/08/2022,40.38
25/08/2022,31.62
25/08/2022,44.41
25/08/2022,405.98
25/08/2022,"2,711.54"
25/08/2022,133.77
25/08/2022,529.28
25/08/2022,135.19
26/08/2022,3.87
26/08/2022,537.74
26/08/2022,"5,255.13"
26/08/2022,355.38
26/08/2022,213.64
26/08/2022,178.29
26/08/2022,7.79
26/08/2022,"1,530.80"
26/08/2022,313.44
26/08/2022,2.2
26/08/2022,189.81
26/08/2022,291.33
26/08/2022,615.7
26/08/2022,459.18
26/08/2022,341.07
26/08/2022,18.06
26/08/2022,51.43
26/08/2022,775.72
26/08/2022,83
26/08/2022,22.07
26/08/2022,154.39
26/08/2022,209.79
26/08/2022,829.03
26/08/2022,898.21
26/08/2022,503.83
26/08/2022,6.73
26/08/2022,476.91
26/08/2022,451.95
26/08/2022,7.79
26/08/2022,2.88
26/08/2022,31.4
26/08/2022,76.4
26/08/2022,15.5
26/08/2022,167.36
26/08/2022,"4,423.05"
26/08/2022,773.29
26/08/2022,13.04
26/08/2022,34.69
26/08/2022,178.29
26/08/2022,39.1
26/08/2022,105.21
26/08/2022,"1,354.96"
26/08/2022,6.57
26/08/2022,455.23
26/08/2022,6.12
26/08/2022,97.98
26/08/2022,130.65
26/08/2022,8.84
26/08/2022,10.71
26/08/2022,889.29
26/08/2022,25.36
26/08/2022,40.13
26/08/2022,70.13
26/08/2022,62.4
26/08/2022,187.59
26/08/2022,55.04
27/08/2022,"1,180.12"
27/08/2022,160.78
27/08/2022,149.15
27/08/2022,95.68
27/08/2022,76.81
27/08/2022,65.1
27/08/2022,16.17
27/08/2022,8.61
27/08/2022,448.74
27/08/2022,200.75
27/08/2022,117.15
27/08/2022,6.63
27/08/2022,39.08
27/08/2022,735.98
27/08/2022,37.71
27/08/2022,2.5
27/08/2022,898.21
27/08/2022,7.79
27/08/2022,45.28
27/08/2022,94.89
27/08/2022,74.87
27/08/2022,60.11
27/08/2022,88.17
27/08/2022,5.12
27/08/2022,960.11
27/08/2022,1.31
27/08/2022,189.24
27/08/2022,214.8
27/08/2022,161.7
27/08/2022,70.13
27/08/2022,829.03
27/08/2022,982.94
27/08/2022,67.96
27/08/2022,459.18
27/08/2022,243.22
27/08/2022,1.38
27/08/2022,95.75
27/08/2022,219.78
27/08/2022,568.23
27/08/2022,51.43
27/08/2022,31.92
27/08/2022,291.33
27/08/2022,243.22
27/08/2022,"1,148.10"
27/08/2022,68.04
27/08/2022,15.13
27/08/2022,6.57
27/08/2022,47.49
27/08/2022,176.8
27/08/2022,43.09
27/08/2022,605
27/08/2022,100.08
27/08/2022,403.44
27/08/2022,200.75
27/08/2022,529.28
27/08/2022,22.07
27/08/2022,"1,132.13"
27/08/2022,47.97
27/08/2022,179.06
27/08/2022,659.32
27/08/2022,63.07
27/08/2022,256.62
27/08/2022,20.91
27/08/2022,446.71
27/08/2022,51.43
27/08/2022,223.15
27/08/2022,2.88
27/08/2022,198.4
27/08/2022,94.89
27/08/2022,69.78
27/08/2022,568.23
27/08/2022,4.43
27/08/2022,339.23
27/08/2022,107.53
27/08/2022,185.95
27/08/2022,104.21
27/08/2022,75.04
27/08/2022,0.46
27/08/2022,7.43
27/08/2022,2.5
27/08/2022,"2,143.66"
27/08/2022,2.6
27/08/2022,45.28
27/08/2022,9.42
27/08/2022,278.26
27/08/2022,"2,048.21"
27/08/2022,302.26
27/08/2022,49.84
27/08/2022,187.59
27/08/2022,20.91
27/08/2022,100.08
27/08/2022,84.89
27/08/2022,389.94
27/08/2022,122
27/08/2022,94.89
27/08/2022,9.42
27/08/2022,12.45
27/08/2022,214.8
27/08/2022,503.83
27/08/2022,857.38
27/08/2022,6.99
27/08/2022,290.19
27/08/2022,76.81
27/08/2022,577.5
27/08/2022,2.5
27/08/2022,212.81
27/08/2022,55.04
27/08/2022,71.86
27/08/2022,4.28
27/08/2022,12.73
27/08/2022,64.81
27/08/2022,3.58
27/08/2022,55.04
27/08/2022,80
27/08/2022,9.02
27/08/2022,15.5
27/08/2022,399.6
27/08/2022,150.24
27/08/2022,403.44
27/08/2022,94.89
27/08/2022,"1,633.10"
27/08/2022,"1,203.31"
27/08/2022,43.68
27/08/2022,43.04
27/08/2022,90.86
27/08/2022,55.04
27/08/2022,646.14
27/08/2022,178.29
27/08/2022,459.54
27/08/2022,191.02
27/08/2022,294.75
27/08/2022,39.52
27/08/2022,100.42
27/08/2022,133.11
27/08/2022,299.7
27/08/2022,115.09
